Order_ID,Date,Product,Category,Quantity,Unit_Price,Customer_ID,Region,Sales_Channel,Payment_Method,Discount,Cost,Revenue,Profit
ORD-13757,2025-10-19,Smartwatch,Wearables,4,250,CUST-1249,Asia,Store,Cash,0.06,560,940.0,380.0
ORD-13758,2026-04-12,Laptop,Electronics,5,900,CUST-1914,North America,Store,Bank Transfer,0.15,3250,3825.0,575.0
ORD-13759,2025-07-14,Mouse,Accessories,1,50,CUST-1987,South America,Online,Credit Card,0.01,20,49.5,29.5
ORD-13760,2025-08-24,Monitor,Electronics,5,300,CUST-1291,North America,Online,Bank Transfer,0.18,900,1230.0,330.0
ORD-13761,2025-12-20,Keyboard,Accessories,1,80,CUST-1897,Asia,Store,Cash,0.14,35,68.8,33.8
ORD-13762,2025-08-24,Mouse,Accessories,4,50,CUST-1203,Asia,Store,Cash,0.08,80,184.0,104.0
ORD-13763,2026-04-28,Tablet,Electronics,4,450,CUST-1120,Europe,Store,Credit Card,0.14,1200,1548.0,348.0
ORD-13764,2026-01-22,Tablet,Electronics,1,450,CUST-1663,Asia,Store,Bank Transfer,0.04,300,432.0,132.0
ORD-13765,2025-08-11,Smartwatch,Wearables,2,250,CUST-1012,Asia,Store,Credit Card,0.06,280,470.0,190.0
ORD-13766,2026-01-15,Laptop,Electronics,3,900,CUST-1767,Asia,Store,Bank Transfer,0.15,1950,2295.0,345.0
ORD-13767,2026-04-06,Tablet,Electronics,4,450,CUST-1070,North America,Online,Bank Transfer,0.08,1200,1656.0,456.0
ORD-13768,2026-02-05,Smartwatch,Wearables,4,250,CUST-1042,North America,Online,Cash,0.09,560,910.0,350.0
ORD-13769,2026-03-21,Mouse,Accessories,5,50,CUST-1987,Europe,Store,Bank Transfer,0.12,100,220.0,120.0
ORD-13770,2025-09-03,Phone,Electronics,3,700,CUST-1765,Europe,Store,Bank Transfer,0.08,1500,1932.0,432.0
ORD-13771,2026-03-02,Tablet,Electronics,2,450,CUST-1459,North America,Store,Credit Card,0.15,600,765.0,165.0
ORD-13772,2026-05-12,Smartwatch,Wearables,1,250,CUST-1962,South America,Store,Cash,0.03,140,242.5,102.5
ORD-13773,2025-07-15,Laptop,Electronics,5,900,CUST-1174,Asia,Online,Bank Transfer,0.02,3250,4410.0,1160.0
ORD-13774,2025-10-23,Mouse,Accessories,3,50,CUST-1996,Europe,Store,Credit Card,0.12,60,132.0,72.0
ORD-13775,2025-12-10,Laptop,Electronics,1,900,CUST-1474,Europe,Online,Credit Card,0.03,650,873.0,223.0
ORD-13776,2025-08-09,Smartwatch,Wearables,2,250,CUST-1613,North America,Online,Credit Card,0.04,280,480.0,200.0
ORD-13777,2026-05-17,Phone,Electronics,1,700,CUST-1934,South America,Store,Credit Card,0.08,500,644.0,144.0
ORD-13778,2026-01-20,Tablet,Electronics,5,450,CUST-1158,Europe,Online,Credit Card,0.16,1500,1890.0,390.0
ORD-13779,2025-12-08,Phone,Electronics,1,700,CUST-1234,Europe,Store,Bank Transfer,0.05,500,665.0,165.0
ORD-13780,2025-07-02,Laptop,Electronics,5,900,CUST-1588,North America,Online,Bank Transfer,0.16,3250,3780.0,530.0
ORD-13781,2026-03-05,Tablet,Electronics,5,450,CUST-1912,Europe,Store,Cash,0.08,1500,2070.0,570.0
ORD-13782,2026-01-21,Tablet,Electronics,5,450,CUST-1570,Asia,Online,Credit Card,0.17,1500,1867.5,367.5
ORD-13783,2026-04-25,Mouse,Accessories,4,50,CUST-1005,North America,Online,Credit Card,0.11,80,178.0,98.0
ORD-13784,2026-01-06,Mouse,Accessories,5,50,CUST-1260,South America,Store,Cash,0.07,100,232.49999999999997,132.49999999999997
ORD-13785,2026-02-20,Headphones,Accessories,1,120,CUST-1269,Asia,Online,Cash,0.06,60,112.8,52.8
ORD-13786,2025-06-16,Mouse,Accessories,4,50,CUST-1221,North America,Online,Credit Card,0.07,80,186.0,106.0
ORD-13787,2025-11-26,Smartwatch,Wearables,4,250,CUST-1564,North America,Online,Bank Transfer,0.06,560,940.0,380.0
ORD-13788,2026-05-29,Smartwatch,Wearables,5,250,CUST-1814,South America,Store,Bank Transfer,0.09,700,1137.5,437.5
ORD-13789,2025-09-19,Mouse,Accessories,5,50,CUST-1990,Europe,Store,Cash,0.02,100,245.0,145.0
ORD-13790,2025-12-10,Phone,Electronics,5,700,CUST-1185,South America,Store,Bank Transfer,0.02,2500,3430.0,930.0
ORD-13791,2025-07-25,Keyboard,Accessories,5,80,CUST-1159,North America,Store,Cash,0.19,175,324.0,149.0
ORD-13792,2025-10-17,Laptop,Electronics,2,900,CUST-1179,Asia,Online,Credit Card,0.14,1300,1548.0,248.0
ORD-13793,2025-12-17,Phone,Electronics,4,700,CUST-1705,South America,Store,Bank Transfer,0.08,2000,2576.0,576.0
ORD-13794,2026-03-22,Mouse,Accessories,4,50,CUST-1512,South America,Store,Bank Transfer,0.1,80,180.0,100.0
ORD-13795,2026-06-06,Laptop,Electronics,2,900,CUST-1722,North America,Store,Cash,0.1,1300,1620.0,320.0
ORD-13796,2025-11-23,Headphones,Accessories,4,120,CUST-1363,Europe,Online,Cash,0.05,240,456.0,216.0
ORD-13797,2025-08-21,Mouse,Accessories,2,50,CUST-1455,Asia,Store,Bank Transfer,0.11,40,89.0,49.0
ORD-13798,2025-08-04,Mouse,Accessories,4,50,CUST-1132,South America,Store,Credit Card,0.08,80,184.0,104.0
ORD-13799,2025-09-02,Tablet,Electronics,1,450,CUST-1891,South America,Online,Bank Transfer,0.01,300,445.5,145.5
ORD-13800,2026-01-21,Mouse,Accessories,5,50,CUST-1582,Asia,Store,Cash,0.12,100,220.0,120.0
ORD-13801,2025-12-02,Mouse,Accessories,3,50,CUST-1171,Europe,Online,Cash,0.01,60,148.5,88.5
ORD-13802,2026-04-21,Laptop,Electronics,1,900,CUST-1787,North America,Store,Bank Transfer,0.06,650,846.0,196.0
ORD-13803,2026-04-21,Smartwatch,Wearables,5,250,CUST-1006,South America,Store,Bank Transfer,0.15,700,1062.5,362.5
ORD-13804,2026-03-08,Headphones,Accessories,3,120,CUST-1535,North America,Online,Cash,0.05,180,342.0,162.0
ORD-13805,2025-12-02,Tablet,Electronics,2,450,CUST-1287,North America,Online,Bank Transfer,0.08,600,828.0,228.0
ORD-13806,2026-04-29,Phone,Electronics,5,700,CUST-1215,South America,Store,Credit Card,0.11,2500,3115.0,615.0
ORD-13807,2025-07-01,Tablet,Electronics,1,450,CUST-1434,South America,Store,Cash,0.12,300,396.0,96.0
ORD-13808,2025-06-13,Mouse,Accessories,4,50,CUST-1165,Europe,Online,Cash,0.13,80,174.0,94.0
ORD-13809,2025-08-30,Keyboard,Accessories,2,80,CUST-1102,South America,Online,Cash,0.19,70,129.60000000000002,59.60000000000002
ORD-13810,2026-02-22,Keyboard,Accessories,5,80,CUST-1925,Europe,Store,Cash,0.12,175,352.0,177.0
ORD-13811,2025-07-16,Phone,Electronics,5,700,CUST-1627,Europe,Online,Credit Card,0.01,2500,3465.0,965.0
ORD-13812,2025-11-21,Laptop,Electronics,5,900,CUST-1477,South America,Store,Credit Card,0.17,3250,3735.0,485.0
ORD-13813,2026-05-26,Phone,Electronics,5,700,CUST-1895,Europe,Online,Bank Transfer,0.18,2500,2870.0,370.0
ORD-13814,2026-02-19,Smartwatch,Wearables,4,250,CUST-1530,Asia,Online,Cash,0.15,560,850.0,290.0
ORD-13815,2025-07-18,Keyboard,Accessories,2,80,CUST-1120,Europe,Online,Credit Card,0.13,70,139.2,69.19999999999999
ORD-13816,2026-06-11,Keyboard,Accessories,5,80,CUST-1688,North America,Online,Credit Card,0.01,175,396.0,221.0
ORD-13817,2026-04-06,Phone,Electronics,5,700,CUST-1264,Asia,Online,Bank Transfer,0.01,2500,3465.0,965.0
ORD-13818,2026-01-04,Tablet,Electronics,4,450,CUST-1391,Europe,Store,Bank Transfer,0.09,1200,1638.0,438.0
ORD-13819,2026-05-16,Monitor,Electronics,5,300,CUST-1731,North America,Store,Credit Card,0.01,900,1485.0,585.0
ORD-13820,2025-08-18,Mouse,Accessories,1,50,CUST-1762,South America,Store,Bank Transfer,0.09,20,45.5,25.5
ORD-13821,2026-01-13,Smartwatch,Wearables,2,250,CUST-1045,North America,Store,Credit Card,0.17,280,415.0,135.0
ORD-13822,2025-11-26,Headphones,Accessories,4,120,CUST-1525,South America,Store,Credit Card,0.0,240,480.0,240.0
ORD-13823,2025-07-04,Monitor,Electronics,5,300,CUST-1002,South America,Online,Cash,0.08,900,1380.0,480.0
ORD-13824,2025-07-01,Phone,Electronics,4,700,CUST-1854,North America,Online,Bank Transfer,0.13,2000,2436.0,436.0
ORD-13825,2025-11-11,Tablet,Electronics,2,450,CUST-1332,Europe,Online,Cash,0.18,600,738.0,138.0
ORD-13826,2026-04-17,Monitor,Electronics,4,300,CUST-1388,South America,Store,Bank Transfer,0.13,720,1044.0,324.0
ORD-13827,2026-02-26,Monitor,Electronics,3,300,CUST-1714,Europe,Online,Credit Card,0.11,540,801.0,261.0
ORD-13828,2026-05-20,Mouse,Accessories,3,50,CUST-1302,Asia,Online,Cash,0.16,60,126.0,66.0
ORD-13829,2026-02-09,Mouse,Accessories,5,50,CUST-1620,South America,Online,Bank Transfer,0.16,100,210.0,110.0
ORD-13830,2026-05-07,Phone,Electronics,2,700,CUST-1096,North America,Store,Credit Card,0.19,1000,1134.0,134.0
ORD-13831,2026-01-09,Phone,Electronics,4,700,CUST-1741,North America,Online,Credit Card,0.14,2000,2408.0,408.0
ORD-13832,2026-06-11,Mouse,Accessories,4,50,CUST-1259,South America,Online,Cash,0.09,80,182.0,102.0
ORD-13833,2025-07-23,Keyboard,Accessories,4,80,CUST-1474,South America,Store,Bank Transfer,0.08,140,294.40000000000003,154.40000000000003
ORD-13834,2025-09-16,Smartwatch,Wearables,4,250,CUST-1520,South America,Online,Cash,0.0,560,1000.0,440.0
ORD-13835,2025-12-22,Monitor,Electronics,1,300,CUST-1672,South America,Online,Cash,0.01,180,297.0,117.0
ORD-13836,2026-05-27,Mouse,Accessories,5,50,CUST-1952,Europe,Online,Credit Card,0.19,100,202.5,102.5
ORD-13837,2025-06-19,Mouse,Accessories,2,50,CUST-1762,Europe,Online,Cash,0.18,40,82.0,42.0
ORD-13838,2026-03-07,Laptop,Electronics,4,900,CUST-1370,Europe,Online,Credit Card,0.15,2600,3060.0,460.0
ORD-13839,2026-01-16,Phone,Electronics,3,700,CUST-1284,North America,Store,Cash,0.17,1500,1743.0,243.0
ORD-13840,2026-02-17,Keyboard,Accessories,4,80,CUST-1281,Europe,Online,Credit Card,0.11,140,284.8,144.8
ORD-13841,2025-12-03,Phone,Electronics,2,700,CUST-1359,South America,Online,Cash,0.15,1000,1190.0,190.0
ORD-13842,2025-08-13,Tablet,Electronics,2,450,CUST-1765,Asia,Online,Credit Card,0.0,600,900.0,300.0
ORD-13843,2026-01-10,Phone,Electronics,1,700,CUST-1479,Asia,Online,Bank Transfer,0.1,500,630.0,130.0
ORD-13844,2026-01-26,Laptop,Electronics,4,900,CUST-1146,Europe,Store,Credit Card,0.09,2600,3276.0,676.0
ORD-13845,2026-03-25,Monitor,Electronics,4,300,CUST-1094,North America,Store,Cash,0.11,720,1068.0,348.0
ORD-13846,2026-02-24,Tablet,Electronics,3,450,CUST-1271,South America,Store,Bank Transfer,0.12,900,1188.0,288.0
ORD-13847,2025-09-07,Tablet,Electronics,1,450,CUST-1761,South America,Online,Credit Card,0.03,300,436.5,136.5
ORD-13848,2025-08-24,Tablet,Electronics,1,450,CUST-1827,North America,Online,Cash,0.02,300,441.0,141.0
ORD-13849,2026-01-08,Keyboard,Accessories,3,80,CUST-1867,Europe,Store,Bank Transfer,0.08,105,220.8,115.80000000000001
ORD-13850,2025-07-15,Tablet,Electronics,2,450,CUST-1293,Europe,Store,Cash,0.02,600,882.0,282.0
ORD-13851,2025-12-31,Headphones,Accessories,2,120,CUST-1039,Europe,Store,Cash,0.13,120,208.8,88.80000000000001
ORD-13852,2026-06-06,Phone,Electronics,5,700,CUST-1736,South America,Online,Credit Card,0.14,2500,3010.0,510.0
ORD-13853,2026-05-30,Mouse,Accessories,2,50,CUST-1227,Europe,Online,Bank Transfer,0.15,40,85.0,45.0
ORD-13854,2026-04-30,Mouse,Accessories,4,50,CUST-1429,North America,Online,Cash,0.02,80,196.0,116.0
ORD-13855,2026-05-25,Smartwatch,Wearables,5,250,CUST-1597,South America,Store,Credit Card,0.17,700,1037.5,337.5
ORD-13856,2025-11-27,Mouse,Accessories,5,50,CUST-1539,Europe,Online,Cash,0.19,100,202.5,102.5
ORD-13857,2026-04-03,Phone,Electronics,2,700,CUST-1463,Europe,Online,Cash,0.12,1000,1232.0,232.0
ORD-13858,2025-12-17,Phone,Electronics,5,700,CUST-1865,South America,Store,Credit Card,0.03,2500,3395.0,895.0
ORD-13859,2025-09-02,Keyboard,Accessories,5,80,CUST-1225,North America,Store,Credit Card,0.18,175,328.0,153.0
ORD-13860,2025-11-01,Smartwatch,Wearables,2,250,CUST-1447,North America,Online,Bank Transfer,0.11,280,445.0,165.0
ORD-13861,2025-09-06,Tablet,Electronics,2,450,CUST-1501,Europe,Store,Bank Transfer,0.07,600,837.0,237.0
ORD-13862,2025-09-19,Laptop,Electronics,4,900,CUST-1378,North America,Store,Cash,0.04,2600,3456.0,856.0
ORD-13863,2025-11-06,Headphones,Accessories,1,120,CUST-1948,Asia,Store,Cash,0.13,60,104.4,44.400000000000006
ORD-13864,2025-09-10,Phone,Electronics,1,700,CUST-1112,North America,Store,Cash,0.16,500,588.0,88.0
ORD-13865,2025-09-14,Phone,Electronics,5,700,CUST-1495,South America,Store,Credit Card,0.11,2500,3115.0,615.0
ORD-13866,2026-02-13,Monitor,Electronics,3,300,CUST-1579,North America,Store,Bank Transfer,0.11,540,801.0,261.0
ORD-13867,2026-06-03,Headphones,Accessories,5,120,CUST-1821,South America,Store,Bank Transfer,0.12,300,528.0,228.0
ORD-13868,2025-11-25,Laptop,Electronics,5,900,CUST-1488,Asia,Store,Cash,0.09,3250,4095.0,845.0
ORD-13869,2025-12-09,Keyboard,Accessories,4,80,CUST-1981,Asia,Store,Credit Card,0.07,140,297.59999999999997,157.59999999999997
ORD-13870,2025-08-27,Tablet,Electronics,5,450,CUST-1411,Europe,Online,Credit Card,0.13,1500,1957.5,457.5
ORD-13871,2025-08-28,Tablet,Electronics,5,450,CUST-1216,South America,Online,Credit Card,0.15,1500,1912.5,412.5
ORD-13872,2026-01-18,Smartwatch,Wearables,2,250,CUST-1767,South America,Online,Bank Transfer,0.11,280,445.0,165.0
ORD-13873,2025-11-15,Mouse,Accessories,4,50,CUST-1589,Europe,Online,Credit Card,0.14,80,172.0,92.0
ORD-13874,2026-01-06,Laptop,Electronics,3,900,CUST-1817,Asia,Online,Bank Transfer,0.19,1950,2187.0,237.0
ORD-13875,2026-03-08,Tablet,Electronics,5,450,CUST-1896,Asia,Online,Credit Card,0.12,1500,1980.0,480.0
ORD-13876,2025-09-14,Mouse,Accessories,5,50,CUST-1508,South America,Online,Bank Transfer,0.04,100,240.0,140.0
ORD-13877,2025-12-14,Keyboard,Accessories,4,80,CUST-1783,Europe,Store,Credit Card,0.1,140,288.0,148.0
ORD-13878,2026-03-19,Keyboard,Accessories,4,80,CUST-1620,Europe,Online,Cash,0.19,140,259.20000000000005,119.20000000000005
ORD-13879,2025-09-19,Mouse,Accessories,1,50,CUST-1179,Europe,Online,Credit Card,0.07,20,46.5,26.5
ORD-13880,2026-03-30,Mouse,Accessories,2,50,CUST-1590,Europe,Online,Cash,0.01,40,99.0,59.0
ORD-13881,2025-09-10,Keyboard,Accessories,4,80,CUST-1120,Europe,Store,Credit Card,0.14,140,275.2,135.2
ORD-13882,2025-08-08,Tablet,Electronics,2,450,CUST-1495,North America,Online,Cash,0.11,600,801.0,201.0
ORD-13883,2026-01-23,Mouse,Accessories,1,50,CUST-1968,Europe,Store,Bank Transfer,0.08,20,46.0,26.0
ORD-13884,2026-06-11,Tablet,Electronics,3,450,CUST-1160,North America,Store,Cash,0.02,900,1323.0,423.0
ORD-13885,2026-04-26,Keyboard,Accessories,1,80,CUST-1992,South America,Store,Credit Card,0.02,35,78.4,43.400000000000006
ORD-13886,2025-09-19,Tablet,Electronics,1,450,CUST-1922,North America,Online,Cash,0.05,300,427.5,127.5
ORD-13887,2025-08-10,Headphones,Accessories,3,120,CUST-1349,Asia,Online,Credit Card,0.12,180,316.8,136.8
ORD-13888,2026-02-22,Laptop,Electronics,3,900,CUST-1050,South America,Store,Cash,0.13,1950,2349.0,399.0
ORD-13889,2025-09-16,Headphones,Accessories,3,120,CUST-1086,Asia,Store,Cash,0.17,180,298.8,118.80000000000001
ORD-13890,2026-01-18,Mouse,Accessories,4,50,CUST-1041,Europe,Store,Credit Card,0.06,80,188.0,108.0
ORD-13891,2025-12-11,Laptop,Electronics,3,900,CUST-1195,South America,Online,Bank Transfer,0.08,1950,2484.0,534.0
ORD-13892,2025-10-28,Smartwatch,Wearables,5,250,CUST-1947,Europe,Store,Cash,0.01,700,1237.5,537.5
ORD-13893,2025-10-21,Keyboard,Accessories,2,80,CUST-1530,North America,Online,Credit Card,0.05,70,152.0,82.0
ORD-13894,2025-12-10,Monitor,Electronics,1,300,CUST-1105,Asia,Store,Cash,0.0,180,300.0,120.0
ORD-13895,2026-05-09,Mouse,Accessories,5,50,CUST-1245,South America,Online,Credit Card,0.08,100,230.0,130.0
ORD-13896,2025-10-05,Tablet,Electronics,1,450,CUST-1395,Asia,Store,Bank Transfer,0.14,300,387.0,87.0
ORD-13897,2025-07-26,Phone,Electronics,2,700,CUST-1925,Asia,Online,Bank Transfer,0.2,1000,1120.0,120.0
ORD-13898,2025-10-29,Tablet,Electronics,5,450,CUST-1705,South America,Store,Cash,0.2,1500,1800.0,300.0
ORD-13899,2025-10-15,Monitor,Electronics,4,300,CUST-1821,North America,Online,Bank Transfer,0.13,720,1044.0,324.0
ORD-13900,2025-09-17,Mouse,Accessories,2,50,CUST-1475,North America,Store,Credit Card,0.1,40,90.0,50.0
ORD-13901,2026-03-14,Tablet,Electronics,4,450,CUST-1263,South America,Store,Bank Transfer,0.2,1200,1440.0,240.0
ORD-13902,2026-05-21,Smartwatch,Wearables,2,250,CUST-1874,Europe,Store,Credit Card,0.06,280,470.0,190.0
ORD-13903,2026-01-25,Monitor,Electronics,2,300,CUST-1167,Europe,Online,Bank Transfer,0.17,360,498.0,138.0
ORD-13904,2025-10-18,Phone,Electronics,1,700,CUST-1863,North America,Online,Cash,0.07,500,651.0,151.0
ORD-13905,2026-01-04,Smartwatch,Wearables,3,250,CUST-1052,Asia,Store,Bank Transfer,0.18,420,615.0,195.0
ORD-13906,2026-04-02,Monitor,Electronics,4,300,CUST-1359,Europe,Online,Cash,0.15,720,1020.0,300.0
ORD-13907,2026-06-07,Monitor,Electronics,2,300,CUST-1619,South America,Online,Cash,0.06,360,564.0,204.0
ORD-13908,2026-03-21,Headphones,Accessories,3,120,CUST-1289,South America,Online,Credit Card,0.03,180,349.2,169.2
ORD-13909,2025-08-31,Phone,Electronics,1,700,CUST-1676,South America,Online,Credit Card,0.15,500,595.0,95.0
ORD-13910,2025-08-05,Smartwatch,Wearables,3,250,CUST-1831,North America,Online,Credit Card,0.1,420,675.0,255.0
ORD-13911,2026-06-11,Headphones,Accessories,2,120,CUST-1150,South America,Online,Bank Transfer,0.16,120,201.6,81.6
ORD-13912,2026-03-06,Smartwatch,Wearables,1,250,CUST-1854,South America,Store,Cash,0.04,140,240.0,100.0
ORD-13913,2025-10-20,Smartwatch,Wearables,5,250,CUST-1704,Asia,Store,Cash,0.07,700,1162.5,462.5
ORD-13914,2026-03-15,Monitor,Electronics,2,300,CUST-1376,Asia,Store,Bank Transfer,0.15,360,510.0,150.0
ORD-13915,2025-10-19,Monitor,Electronics,5,300,CUST-1443,Europe,Store,Bank Transfer,0.17,900,1245.0,345.0
ORD-13916,2026-02-12,Headphones,Accessories,3,120,CUST-1639,Europe,Online,Bank Transfer,0.12,180,316.8,136.8
ORD-13917,2025-08-10,Monitor,Electronics,4,300,CUST-1821,Asia,Store,Credit Card,0.01,720,1188.0,468.0
ORD-13918,2026-05-08,Smartwatch,Wearables,2,250,CUST-1622,South America,Store,Cash,0.14,280,430.0,150.0
ORD-13919,2025-08-21,Smartwatch,Wearables,5,250,CUST-1699,North America,Online,Cash,0.17,700,1037.5,337.5
ORD-13920,2025-07-21,Monitor,Electronics,1,300,CUST-1918,Europe,Store,Bank Transfer,0.02,180,294.0,114.0
ORD-13921,2025-06-11,Headphones,Accessories,4,120,CUST-1581,North America,Store,Bank Transfer,0.15,240,408.0,168.0
ORD-13922,2026-05-29,Smartwatch,Wearables,4,250,CUST-1166,South America,Online,Bank Transfer,0.03,560,970.0,410.0
ORD-13923,2025-07-02,Monitor,Electronics,2,300,CUST-1975,North America,Store,Credit Card,0.04,360,576.0,216.0
ORD-13924,2025-08-12,Smartwatch,Wearables,2,250,CUST-1364,South America,Online,Cash,0.19,280,405.0,125.0
ORD-13925,2025-11-13,Phone,Electronics,1,700,CUST-1632,Europe,Store,Cash,0.09,500,637.0,137.0
ORD-13926,2025-09-24,Monitor,Electronics,5,300,CUST-1433,Europe,Store,Bank Transfer,0.05,900,1425.0,525.0
ORD-13927,2026-02-02,Laptop,Electronics,5,900,CUST-1942,Asia,Online,Cash,0.16,3250,3780.0,530.0
ORD-13928,2026-06-01,Smartwatch,Wearables,3,250,CUST-1922,Europe,Store,Cash,0.01,420,742.5,322.5
ORD-13929,2025-06-16,Monitor,Electronics,4,300,CUST-1647,Europe,Online,Cash,0.2,720,960.0,240.0
ORD-13930,2025-12-19,Tablet,Electronics,4,450,CUST-1252,South America,Store,Bank Transfer,0.05,1200,1710.0,510.0
ORD-13931,2025-08-25,Headphones,Accessories,1,120,CUST-1159,Europe,Online,Credit Card,0.18,60,98.4,38.400000000000006
ORD-13932,2026-05-12,Keyboard,Accessories,1,80,CUST-1266,Asia,Store,Bank Transfer,0.18,35,65.60000000000001,30.60000000000001
ORD-13933,2026-03-02,Monitor,Electronics,2,300,CUST-1857,Asia,Online,Credit Card,0.12,360,528.0,168.0
ORD-13934,2025-09-04,Laptop,Electronics,4,900,CUST-1067,South America,Online,Cash,0.05,2600,3420.0,820.0
ORD-13935,2025-06-26,Tablet,Electronics,5,450,CUST-1429,Asia,Store,Cash,0.14,1500,1935.0,435.0
ORD-13936,2026-04-14,Tablet,Electronics,4,450,CUST-1411,North America,Store,Cash,0.05,1200,1710.0,510.0
ORD-13937,2025-09-03,Phone,Electronics,1,700,CUST-1694,Europe,Online,Credit Card,0.16,500,588.0,88.0
ORD-13938,2025-09-07,Monitor,Electronics,2,300,CUST-1026,South America,Store,Credit Card,0.16,360,504.0,144.0
ORD-13939,2025-06-22,Smartwatch,Wearables,2,250,CUST-1201,Asia,Store,Bank Transfer,0.19,280,405.0,125.0
ORD-13940,2026-03-04,Mouse,Accessories,2,50,CUST-1969,South America,Online,Cash,0.12,40,88.0,48.0
ORD-13941,2025-07-27,Phone,Electronics,2,700,CUST-1101,North America,Store,Bank Transfer,0.03,1000,1358.0,358.0
ORD-13942,2025-07-30,Mouse,Accessories,3,50,CUST-1445,South America,Store,Bank Transfer,0.08,60,138.0,78.0
ORD-13943,2025-07-24,Keyboard,Accessories,1,80,CUST-1769,Asia,Online,Cash,0.01,35,79.2,44.2
ORD-13944,2025-07-18,Headphones,Accessories,2,120,CUST-1937,North America,Online,Bank Transfer,0.16,120,201.6,81.6
ORD-13945,2025-11-26,Laptop,Electronics,4,900,CUST-1787,Asia,Store,Credit Card,0.13,2600,3132.0,532.0
ORD-13946,2026-04-18,Headphones,Accessories,1,120,CUST-1842,North America,Store,Bank Transfer,0.13,60,104.4,44.400000000000006
ORD-13947,2026-06-03,Tablet,Electronics,5,450,CUST-1260,South America,Store,Bank Transfer,0.19,1500,1822.5000000000002,322.5000000000002
ORD-13948,2025-06-12,Tablet,Electronics,1,450,CUST-1804,South America,Online,Bank Transfer,0.13,300,391.5,91.5
ORD-13949,2025-09-20,Phone,Electronics,2,700,CUST-1401,South America,Online,Bank Transfer,0.18,1000,1148.0,148.0
ORD-13950,2025-09-02,Headphones,Accessories,3,120,CUST-1272,Europe,Store,Bank Transfer,0.07,180,334.79999999999995,154.79999999999995
ORD-13951,2025-10-12,Smartwatch,Wearables,4,250,CUST-1041,North America,Online,Bank Transfer,0.1,560,900.0,340.0
ORD-13952,2025-07-26,Tablet,Electronics,1,450,CUST-1327,Europe,Online,Bank Transfer,0.11,300,400.5,100.5
ORD-13953,2026-02-13,Keyboard,Accessories,1,80,CUST-1483,South America,Store,Bank Transfer,0.03,35,77.6,42.599999999999994
ORD-13954,2025-12-13,Phone,Electronics,5,700,CUST-1061,North America,Online,Credit Card,0.01,2500,3465.0,965.0
ORD-13955,2026-05-09,Mouse,Accessories,3,50,CUST-1019,Asia,Store,Bank Transfer,0.12,60,132.0,72.0
ORD-13956,2026-01-03,Monitor,Electronics,3,300,CUST-1910,Europe,Online,Cash,0.11,540,801.0,261.0
ORD-13957,2025-09-23,Laptop,Electronics,3,900,CUST-1908,North America,Online,Bank Transfer,0.19,1950,2187.0,237.0
